,user_id,book_id,rating,book_authors,book_isbn,book_pages,book_rating_count,book_review_count,book_title,language_code,genres,image_url,Invoice_Date,Quantity,Price
895,70,478,3,george r.r. martin,,1125 pages,471716,20913,a dance with dragons,eng,fantasy,https://images.gr-assets.com/books/1327885335l/10664113.jpg,2019-10-31 04:10:04,5,54
896,73,171,5,thomas hardy|margaret r. higonnet|tim dolin,9780000000000.0,518 pages,211670,7431,tess of the d'urbervilles,eng,classics,https://images.gr-assets.com/books/1434302708l/32261.jpg,2019-09-11 18:21:15,3,64
897,73,1571,4,dan simmons,9780000000000.0,517 pages,79202,2658,the fall of hyperion,en-us,science fiction,https://images.gr-assets.com/books/1429215870l/77565.jpg,2019-04-26 23:29:12,1,68
898,73,2097,4,j.r. ward,9780000000000.0,608 pages,55823,5876,lover at last,ger,fantasy,https://images.gr-assets.com/books/1339084717l/13570854.jpg,2020-01-06 06:24:44,4,53
899,73,570,5,alexandra bracken,9780000000000.0,488 pages,114875,14414,the darkest minds,eng,young adult,https://images.gr-assets.com/books/1343178841l/10576365.jpg,2019-09-04 16:37:09,4,26
900,73,1421,3,jack london|andrew sinclair,9780000000000.0,480 pages,18207,918,martin eden,eng,classics,https://images.gr-assets.com/books/1344411175l/929782.jpg,2019-12-07 11:07:47,4,53
901,73,3476,4,neil gaiman|jill thompson|vince locke|bryan talbot|mark buckingham|p. craig russell|michael zulli|john watkiss|dick giordano|mike allred|shea anton pensa|alec stevens|gary amaro|kent williams|tony harris|steve leialoha|daniel vozzo|lovern kindzierski|sherilyn van valkenburgh|todd klein|dave mckean,9780000000000.0,616 pages,6146,128,"the absolute sandman, volume three",eng,sequential art,https://images.gr-assets.com/books/1308879310l/2186848.jpg,2019-05-19 19:47:07,5,80
902,73,9083,4,bertrand russell,9780000000000.0,183 pages,7441,581,the conquest of happiness,en-us,philosophy,https://images.gr-assets.com/books/1356451345l/51783.jpg,2019-08-27 13:05:44,3,39
903,73,646,4,margaret atwood,9780000000000.0,400 pages,187507,11582,oryx and crake,eng,fiction,https://images.gr-assets.com/books/1494109986l/46756.jpg,2020-01-04 14:42:37,4,73
904,73,321,5,j.d. salinger,9780000000000.0,201 pages,171399,5742,franny and zooey,,fiction,https://images.gr-assets.com/books/1355037988l/5113.jpg,2019-08-07 03:07:56,2,65
905,73,173,5,kahlil gibran,9780000000000.0,127 pages,182895,7251,the prophet,eng,poetry,https://images.gr-assets.com/books/1355046521l/2547.jpg,2019-10-24 17:50:18,4,64
906,73,5210,5,mark walden,9780000000000.0,320 pages,13095,815,h.i.v.e. higher institute of villainous education,eng,young adult,https://images.gr-assets.com/books/1348389331l/1008231.jpg,2020-02-18 07:57:37,5,70
907,73,2259,3,natsuo kirino|stephen snyder,9780000000000.0,400 pages,19087,2147,out,en-us,fiction,https://images.gr-assets.com/books/1386749063l/25365.jpg,2019-07-05 07:49:43,1,46
908,73,2798,5,raine miller,,208 pages,69143,3049,naked,eng,romance,https://images.gr-assets.com/books/1346136598l/15852756.jpg,2020-02-01 20:51:18,3,79
909,73,397,4,alyson noel,9780000000000.0,301 pages,246633,9517,evermore,eng,young adult,https://images.gr-assets.com/books/1362336360l/3975774.jpg,2019-12-21 23:24:06,1,35
910,73,6634,4,storm constantine,9780000000000.0,800 pages,2428,160,wraeththu,eng,fantasy,https://images.gr-assets.com/books/1442855447l/176711.jpg,2019-11-12 21:01:00,3,62
911,73,3808,5,aurora rose reynolds,,291 pages,41637,3011,until november,,new adult,https://images.gr-assets.com/books/1376867667l/18341046.jpg,2020-03-05 21:27:21,2,29
912,73,4942,5,veronica blade,,155 pages,396,101,a bite's tale (a furry fable),en-us,fantasy,https://images.gr-assets.com/books/1322781908l/13139100.jpg,2019-08-04 06:57:32,1,77
913,73,71,5,diana gabaldon,9780000000000.0,850 pages,668422,40168,outlander,eng,historical,https://images.gr-assets.com/books/1529065012l/10964.jpg,2019-12-31 18:09:24,4,55
914,73,97,5,a.a. milne|ernest h. shepard,9780000000000.0,145 pages,230710,3617,winnie-the-pooh,eng,classics,https://images.gr-assets.com/books/1298440130l/99107.jpg,2019-07-20 14:20:01,3,52
915,73,499,4,neal stephenson,9780000000000.0,438 pages,205599,7899,snow crash,eng,science fiction,https://images.gr-assets.com/books/1477624625l/830.jpg,2019-06-04 14:04:51,5,62
916,73,5238,5,quinn loftis,,374 pages,12131,587,beyond the veil,eng,fantasy,https://images.gr-assets.com/books/1345432365l/15733738.jpg,2020-03-06 07:32:35,3,45
917,73,66,5,margaret atwood,9780000000000.0,311 pages,944897,51091,the handmaid's tale,eng,fiction,https://images.gr-assets.com/books/1498057733l/38447.jpg,2020-01-11 18:17:12,4,24
918,73,618,4,p.c. cast|kristin cast,9780000000000.0,319 pages,143763,3274,tempted,eng,paranormal,https://images.gr-assets.com/books/1408633041l/6262365.jpg,2019-08-13 13:39:32,3,54
919,73,5508,5,tamora pierce,9780000000000.0,657 pages,7108,75,the immortals,eng,fantasy,https://images.gr-assets.com/books/1378735988l/153797.jpg,2019-04-25 14:23:05,3,66
920,73,4707,4,sidney sheldon,9780000000000.0,419 pages,26822,575,windmills of the gods,eng,fiction,https://images.gr-assets.com/books/1405239745l/119389.jpg,2019-08-01 04:22:49,4,77
921,73,2,4,j.k. rowling|mary grandpré,9780000000000.0,870 pages,2041594,33264,harry potter and the order of the phoenix,eng,fantasy,https://images.gr-assets.com/books/1255614970l/2.jpg,2019-04-20 23:39:10,2,55
922,59,5,3,stephenie meyer,9780000000000.0,498 pages,4281268,97991,twilight,eng,young adult,https://images.gr-assets.com/books/1361039443l/41865.jpg,2020-02-29 13:09:59,1,62
923,59,4068,3,sara wolf,,269 pages,14849,1404,lovely vicious,eng,young adult,https://images.gr-assets.com/books/1381350141l/18657517.jpg,2019-09-19 16:18:45,2,21
924,59,635,3,dave eggers,9780000000000.0,485 pages,157389,8962,a heartbreaking work of staggering genius,eng,fiction,https://images.gr-assets.com/books/1327714834l/4953.jpg,2019-10-03 14:15:13,3,16
925,59,1206,3,terry pratchett,9780000000000.0,352 pages,69463,2057,reaper man,eng,fantasy,https://images.gr-assets.com/books/1389211958l/34517.jpg,2020-02-05 04:09:33,5,72
926,59,786,3,nicholas sparks,9780000000000.0,326 pages,302264,9767,the lucky one,en-us,romance,https://images.gr-assets.com/books/1420816338l/3063499.jpg,2020-02-05 18:13:09,4,29
927,59,94,3,charles dickens,9780000000000.0,512 pages,562389,13554,great expectations,eng,classics,https://images.gr-assets.com/books/1309639398l/2619.jpg,2019-12-07 19:29:05,2,70
928,59,8336,5,sarah prineas|antonio javier caparo,9780000000000.0,422 pages,16315,1154,the magic thief,per,fantasy,https://images.gr-assets.com/books/1348418598l/1809175.jpg,2019-05-06 20:04:47,5,56
929,74,8882,5,melissa tagg,9780000000000.0,352 pages,1425,289,from the start,per,romance,https://images.gr-assets.com/books/1403013518l/22504496.jpg,2019-10-31 03:38:45,4,65
930,59,80,5,frank mccourt,9780000000000.0,452 pages,466398,10595,angela's ashes,eng,nonfiction,https://images.gr-assets.com/books/1348317139l/252577.jpg,2019-06-28 20:01:15,2,70
931,59,26,4,orson scott card,9780000000000.0,324 pages,965351,40289,ender's game,eng,science fiction,https://images.gr-assets.com/books/1408303130l/375802.jpg,2019-05-23 03:13:59,1,37
932,59,14,3,emily brontë|richard j. dunn|david timson|charlotte brontë|ruth golding|robert heindel,9780000000000.0,464 pages,1121100,29400,wuthering heights,eng,classics,https://images.gr-assets.com/books/1388212715l/6185.jpg,2019-05-21 12:56:44,2,66
933,59,2024,3,george bernard shaw,9780000000000.0,82 pages,80221,1925,pygmalion,eng,classics,https://images.gr-assets.com/books/1453757285l/7714.jpg,2019-12-23 17:33:55,1,64
934,74,582,5,j.r. ward,9780000000000.0,441 pages,159864,5959,lover eternal,eng,romance,https://images.gr-assets.com/books/1300845974l/35729.jpg,2019-06-10 15:44:50,2,58
935,74,3009,5,michael buckley|peter ferguson,9780000000000.0,284 pages,45468,3118,the fairy-tale detectives,vie,fantasy,https://images.gr-assets.com/books/1349272153l/176327.jpg,2019-05-24 07:27:10,2,52
936,59,941,3,agatha christie,9780000000000.0,288 pages,104751,6829,the murder of roger ackroyd,en-us,mystery,https://images.gr-assets.com/books/1389734015l/16328.jpg,2019-08-15 14:43:16,5,23
937,59,662,4,j.a. redmerski,9780000000000.0,426 pages,135461,11068,the edge of never,eng,romance,https://images.gr-assets.com/books/1358810128l/16081272.jpg,2019-08-07 06:08:21,4,29
938,59,378,4,art spiegelman,9780000000000.0,296 pages,100516,5760,the complete maus,en-us,sequential art,https://images.gr-assets.com/books/1327354180l/15195.jpg,2020-03-26 10:29:11,4,27
939,74,125,2,franz kafka|stanley corngold,9780000000000.0,201 pages,489130,12513,the metamorphosis,eng,classics,https://images.gr-assets.com/books/1359061917l/485894.jpg,2020-02-15 14:27:14,2,46
940,74,718,3,becca fitzpatrick,9780000000000.0,464 pages,122845,7842,finale,eng,young adult,https://images.gr-assets.com/books/1362408156l/12751687.jpg,2019-06-06 12:03:30,3,65
941,59,35,1,bram stoker|nina auerbach|david j. skal,9780000000000.0,488 pages,775448,19726,dracula,eng,classics,https://images.gr-assets.com/books/1387151694l/17245.jpg,2019-12-02 06:51:06,1,20
942,59,653,3,e. lockhart,,242 pages,360990,41800,we were liars,en-us,young adult,https://images.gr-assets.com/books/1402749479l/16143347.jpg,2019-10-09 20:17:42,5,69
943,74,2323,2,bill watterson,9780000000000.0,256 pages,104182,691,the essential calvin and hobbes: a calvin and hobbes treasury,eng,sequential art,https://images.gr-assets.com/books/1422379908l/43070.jpg,2019-10-16 01:34:25,5,48
944,59,6921,4,tessa gratton,9780000000000.0,405 pages,10361,937,blood magic,eng,young adult,https://images.gr-assets.com/books/1285013996l/8715032.jpg,2019-05-14 06:18:53,1,29
945,74,3029,5,jennings michael burch,9780000000000.0,304 pages,7677,656,they cage the animals at night,eng,nonfiction,https://images.gr-assets.com/books/1388702609l/19412.jpg,2020-02-11 07:20:05,3,56
946,74,6324,3,patrick mccabe,9780000000000.0,231 pages,6572,501,the butcher boy,eng,fiction,https://images.gr-assets.com/books/1417408216l/82965.jpg,2020-04-03 04:22:40,4,60
947,74,6306,3,laura whitcomb,9780000000000.0,282 pages,18173,1871,a certain slant of light,eng,young adult,https://images.gr-assets.com/books/1441806268l/289601.jpg,2019-07-21 13:43:05,5,28
948,74,3569,3,tabitha mcgowan,,395 pages,4447,760,the tied man,eng,dark,https://images.gr-assets.com/books/1377634218l/17237477.jpg,2019-04-21 12:33:26,5,30
949,74,2073,5,bev stout,,,484,79,secrets of the realm,eng,historical,https://images.gr-assets.com/books/1386185793l/19183499.jpg,2019-09-23 13:09:34,3,50
950,74,5423,3,stephen king,9780000000000.0,332 pages,115185,3227,gerald's game,eng,fiction,https://images.gr-assets.com/books/1297737756l/32692.jpg,2019-11-29 23:53:48,5,58
951,74,5525,3,raymond chandler,9780000000000.0,266 pages,14971,817,the lady in the lake,eng,mystery,https://images.gr-assets.com/books/1501530591l/776159.jpg,2020-01-04 21:15:03,1,34
952,74,3640,3,scarlett thomas,9780000000000.0,402 pages,13819,1537,the end of mr. y,en-gb,fiction,https://images.gr-assets.com/books/1389137862l/93436.jpg,2019-05-04 09:44:29,2,48
953,74,6399,4,j.m. johnson,,236 pages,80,8,the shifter dimension,eng,science fiction,https://images.gr-assets.com/books/1349918947l/16079583.jpg,2019-12-17 08:41:17,3,43
954,74,3760,3,bill konigsberg,9780000000000.0,320 pages,21493,2170,openly straight,eng,lgbt,https://images.gr-assets.com/books/1358050824l/16100972.jpg,2019-05-29 06:48:34,3,29
955,74,2595,3,douglas preston|lincoln child,9780000000000.0,480 pages,81290,2914,relic,eng,horror,https://images.gr-assets.com/books/1389576748l/67035.jpg,2019-05-21 18:40:18,5,35
956,74,4353,4,lucio agustine rosenkreutz crăciunescu,,320 pages,12,0,armée des ombres (df) (onglet dérivé),eng,,https://images.gr-assets.com/books/1514465413l/37757785.jpg,2019-11-17 16:36:07,4,50
957,74,1755,5,darren shan,9780000000000.0,272 pages,46237,3092,a living nightmare,eng,fantasy,https://images.gr-assets.com/books/1308953294l/8962.jpg,2020-01-18 17:51:42,1,17
958,73,3457,5,jane austen|tony tanner|vivien jones,9780000000000.0,435 pages,2454485,54346,pride and prejudice,eng,classics,https://images.gr-assets.com/books/1461620558l/1886.jpg,2019-07-13 13:10:06,5,22
959,73,2903,3,ally carter,9780000000000.0,298 pages,39236,2287,uncommon criminals,en-gb,young adult,https://images.gr-assets.com/books/1298155996l/10327303.jpg,2019-07-20 10:54:54,5,23
960,73,5283,4,charles martin,9780000000000.0,352 pages,13658,1944,when crickets cry,eng,fiction,https://images.gr-assets.com/books/1437617373l/241387.jpg,2019-08-10 08:09:14,3,33
961,73,354,5,christopher paolini,9780000000000.0,704 pages,296904,8770,eldest,eng,fantasy,https://images.gr-assets.com/books/1387119654l/45978.jpg,2019-12-04 17:37:17,3,38
962,73,468,4,david sedaris,9780000000000.0,272 pages,553694,15934,me talk pretty one day,eng,nonfiction,https://images.gr-assets.com/books/1431013639l/4137.jpg,2019-10-20 14:59:11,3,47
963,73,7416,2,vladan desnica,9790000000000.0,402 pages,641,21,proljeća ivana galeba,eng,classics,https://images.gr-assets.com/books/1387452148l/6621972.jpg,2019-10-13 00:21:43,5,41
964,74,375,4,suzanne collins,9780000000000.0,392 pages,2010302,98562,mockingjay,eng,young adult,https://images.gr-assets.com/books/1358275419l/7260188.jpg,2019-12-27 18:48:56,3,27
965,74,1650,4,l.j. smith,9780000000000.0,599 pages,35234,1078,shadow souls,eng,paranormal,https://images.gr-assets.com/books/1347424332l/6441509.jpg,2019-12-04 13:55:06,4,56
966,74,935,4,herman wouk,9780000000000.0,896 pages,46862,1317,the winds of war,eng,historical,https://images.gr-assets.com/books/1442187661l/21484.jpg,2020-01-29 02:38:19,1,15
967,59,629,3,james dashner,9780000000000.0,362 pages,383461,24595,the scorch trials,eng,young adult,https://images.gr-assets.com/books/1388240248l/7631105.jpg,2020-02-14 18:15:50,3,65
968,59,1663,2,jennifer donnelly,9780000000000.0,675 pages,28089,2669,the tea rose,por,historical,https://images.gr-assets.com/books/1327888567l/261331.jpg,2020-03-14 08:16:18,1,71
969,59,489,1,lauren kate,9780000000000.0,452 pages,193415,7558,torment,eng,young adult,https://images.gr-assets.com/books/1362339749l/7740152.jpg,2019-10-19 16:21:59,5,72
970,59,5730,4,mia sheridan,,214 pages,34298,3165,leo,en-us,romance,https://images.gr-assets.com/books/1366869759l/17825503.jpg,2019-10-02 06:26:26,5,62
971,73,1373,5,anonymous|n.k. sandars,9780000000000.0,120 pages,68720,3247,the epic of gilgamesh,eng,classics,https://images.gr-assets.com/books/1388287904l/19351.jpg,2020-02-08 09:19:00,4,63
972,73,117,5,eric carle,9780000000000.0,26 pages,338885,6637,the very hungry caterpillar,en-us,childrens,https://images.gr-assets.com/books/1517550266l/4948.jpg,2019-08-18 14:22:14,2,39
973,73,872,4,w. somerset maugham,9780000000000.0,314 pages,31559,2449,the razor's edge,en-us,fiction,https://images.gr-assets.com/books/1386925123l/31196.jpg,2019-12-04 19:27:34,1,22
974,73,1113,5,eckhart tolle,9780000000000.0,316 pages,127847,6306,a new earth: awakening to your life's purpose,eng,nonfiction,https://images.gr-assets.com/books/1388206232l/76334.jpg,2020-03-28 02:58:04,2,54
975,73,621,4,margaret atwood,9780000000000.0,637 pages,121095,6651,the blind assassin,eng,fiction,https://images.gr-assets.com/books/1451445426l/78433.jpg,2019-12-09 18:19:56,4,32
976,73,999,4,brandon sanderson,9780000000000.0,590 pages,206309,10328,the well of ascension,eng,fantasy,https://images.gr-assets.com/books/1480717596l/68429.jpg,2019-08-06 03:09:22,3,29
977,75,3254,2,christopher marlowe,9780000000000.0,56 pages,48908,1317,dr. faustus,en-us,classics,https://images.gr-assets.com/books/1392156779l/18525.jpg,2019-11-11 10:29:30,4,38
978,75,6777,5,gillian shields,9780000000000.0,360 pages,10950,812,immortal,eng,young adult,https://images.gr-assets.com/books/1330782895l/5266655.jpg,2019-12-18 04:21:24,5,19
979,75,11,5,john green,9780000000000.0,313 pages,2881648,147270,the fault in our stars,eng,young adult,https://images.gr-assets.com/books/1360206420l/11870085.jpg,2019-08-06 17:50:50,4,25
980,59,3379,4,brother lawrence,631000000000.0,96 pages,31081,838,the practice of the presence of god,en-us,christian,https://images.gr-assets.com/books/1347467147l/498641.jpg,2019-11-12 23:52:38,5,53
981,75,372,4,christopher paolini,9780000000000.0,748 pages,249196,8420,brisingr,eng,fantasy,https://images.gr-assets.com/books/1391443970l/2248573.jpg,2019-10-17 00:53:28,4,75
982,75,476,3,rick riordan,9780000000000.0,597 pages,205884,12957,the house of hades,eng,fantasy,https://images.gr-assets.com/books/1464201430l/12127810.jpg,2019-09-22 02:10:38,1,74
983,75,115,4,jack kerouac,9780000000000.0,307 pages,301429,13085,on the road,en-us,classics,https://images.gr-assets.com/books/1413588576l/70401.jpg,2020-01-27 19:46:11,5,60
984,75,741,4,sylvain reynard,9780000000000.0,506 pages,133358,7453,gabriel's inferno,,romance,https://images.gr-assets.com/books/1301789770l/10140661.jpg,2020-01-12 15:53:46,5,48
985,75,743,3,kelley armstrong,9780000000000.0,391 pages,101700,3521,the reckoning,en-us,young adult,https://images.gr-assets.com/books/1327154591l/6468666.jpg,2020-01-11 07:13:53,2,60
986,75,122,4,john green,9780000000000.0,221 pages,941603,50857,looking for alaska,eng,young adult,https://images.gr-assets.com/books/1394798630l/99561.jpg,2019-12-17 01:41:00,2,23
987,75,1714,4,irving stone,9780000000000.0,431 pages,17558,969,lust for life,en-us,historical,https://images.gr-assets.com/books/1348532272l/79834.jpg,2019-11-28 16:35:13,1,43
988,75,109,3,albert camus|matthew    ward,,123 pages,555897,17611,the stranger,eng,classics,https://images.gr-assets.com/books/1349927872l/49552.jpg,2019-06-30 08:05:08,5,80
989,75,7379,3,mord mcghee,9780000000000.0,274 pages,48,19,murder red ink,en-us,thriller,https://images.gr-assets.com/books/1416693589l/23572347.jpg,2020-01-10 04:34:55,5,53
990,75,22,4,william shakespeare|barbara a. mowat|paul werstine,9780000000000.0,283 pages,1818262,16442,romeo and juliet,eng,classics,https://images.gr-assets.com/books/1327872146l/18135.jpg,2020-03-24 14:55:35,2,51
